,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,city,age,age_since_reno
2826,2014-07-03 ,370000.0,2.0,1.0,860,5040,1.0,3,860,0,Seattle,64,19
2827,2014-07-03 ,288000.0,3.0,2.5,1520,3593,2.0,3,1520,0,Maple Valley,16,17
2828,2014-07-03 ,100000.0,2.0,0.75,660,5240,1.0,4,660,0,Kent,108,31
2829,2014-07-03 ,1150000.0,5.0,2.5,3580,8921,2.0,3,3580,0,Kirkland,20,0
2830,2014-07-03 ,600000.0,5.0,2.25,3000,13899,2.0,4,3000,0,Redmond,45,0
2831,2014-07-03 ,515000.0,5.0,3.25,2740,9629,1.0,5,1390,1350,Bothell,43,0
2832,2014-07-03 ,345000.0,4.0,2.5,2040,5523,2.0,3,2040,0,Burien,21,0
2833,2014-07-03 ,850000.0,3.0,2.0,2470,8800,2.0,3,2470,0,Mercer Island,59,16
2834,2014-07-03 ,439990.0,3.0,2.5,1930,1348,2.0,3,1300,630,Seattle,15,0
2835,2014-07-03 ,554950.0,3.0,2.5,2950,10254,2.0,3,2950,0,Renton,14,0
2836,2014-07-03 ,605000.0,3.0,2.5,2610,6405,2.0,3,2610,0,Snoqualmie,19,0
2837,2014-07-03 ,609000.0,3.0,1.75,1630,1526,3.0,3,1630,0,Seattle,6,0
2838,2014-07-03 ,425000.0,3.0,1.5,1400,1022,3.0,3,1400,0,Seattle,13,0
2839,2014-07-03 ,399900.0,2.0,1.75,1410,1005,1.5,3,900,510,Issaquah,9,0
2840,2014-07-03 ,519995.0,4.0,3.0,2590,6160,2.0,3,2590,0,Renton,6,0
2841,2014-07-04 ,625000.0,3.0,1.5,1300,7200,1.0,5,1300,0,Kirkland,60,0
2842,2014-07-04 ,600000.0,3.0,2.5,2320,7609,2.0,3,2320,0,Issaquah,17,0
2843,2014-07-05 ,671000.0,4.0,3.0,3130,5700,1.5,3,1750,1380,Seattle,67,0
2844,2014-07-05 ,459500.0,3.0,1.75,1470,4950,1.0,3,1030,440,Seattle,36,0
2845,2014-07-05 ,499000.0,3.0,2.5,1540,1326,3.0,3,1390,150,Seattle,25,0
2846,2014-07-06 ,395000.0,3.0,1.75,1480,7700,1.0,3,1480,0,Kirkland,45,0
2847,2014-07-07 ,861990.0,5.0,2.75,3595,5639,2.0,3,3595,0,Redmond,6,0
2848,2014-07-07 ,382500.0,2.0,1.0,1190,4440,1.0,3,1190,0,Seattle,39,7
2849,2014-07-07 ,530000.0,3.0,1.75,1320,2500,1.0,3,870,450,Seattle,102,0
2850,2014-07-07 ,747500.0,4.0,2.25,2350,18600,2.0,4,2350,0,Kenmore,43,0
2851,2014-07-07 ,199990.0,3.0,1.0,1100,8560,1.0,3,1100,0,Federal Way,59,16
2852,2014-07-07 ,548800.0,4.0,1.0,1660,4704,1.5,3,1260,400,Seattle,90,23
2853,2014-07-07 ,588000.0,3.0,2.0,1860,4777,2.0,5,1860,0,Seattle,112,0
2854,2014-07-07 ,445000.0,2.0,2.0,1240,2500,2.0,3,1240,0,Seattle,35,0
2855,2014-07-07 ,300000.0,4.0,3.0,2200,10800,1.0,3,2200,0,Renton,60,8
2856,2014-07-07 ,480000.0,3.0,2.25,1680,9090,1.0,4,1130,550,Bellevue,61,0
2857,2014-07-07 ,875000.0,3.0,1.5,1820,12686,1.0,4,1820,0,Bellevue,68,0
2858,2014-07-07 ,266000.0,4.0,2.25,1995,7102,2.0,4,1995,0,Federal Way,39,0
2859,2014-07-07 ,335950.0,2.0,1.5,800,5192,1.0,5,800,0,Seattle,69,0
2860,2014-07-07 ,215000.0,3.0,1.0,960,9563,1.0,5,960,0,Federal Way,53,0
2861,2014-07-07 ,481000.0,4.0,2.5,2286,8269,2.0,3,2286,0,Renton,18,0
2862,2014-07-07 ,320000.0,3.0,1.75,2220,11646,1.0,3,1270,950,Kenmore,70,15
2863,2014-07-07 ,295000.0,3.0,1.75,1940,7500,1.5,4,1940,0,Enumclaw,102,35
2864,2014-07-07 ,295000.0,3.0,1.5,1640,7222,2.0,4,1640,0,Seattle,112,0
2865,2014-07-07 ,320000.0,3.0,1.0,1120,10576,1.0,4,1120,0,Woodinville,51,0
2866,2014-07-07 ,437500.0,3.0,2.0,1490,4800,2.0,5,1490,0,Seattle,72,35
2867,2014-07-07 ,443000.0,5.0,1.75,1650,3000,1.5,3,1650,0,Seattle,118,0
2868,2014-07-07 ,575000.0,4.0,2.5,2400,6137,2.0,3,2400,0,Sammamish,30,11
2869,2014-07-07 ,245000.0,2.0,1.0,1500,6685,1.0,3,1190,310,Seattle,94,17
2870,2014-07-07 ,450000.0,3.0,2.5,1990,12793,2.0,3,1990,0,Kenmore,27,0
2871,2014-07-07 ,536000.0,2.0,1.5,1130,746,2.0,3,1030,100,Seattle,11,0
2872,2014-07-07 ,685000.0,3.0,3.25,2030,11070,2.0,4,2030,0,Redmond,40,0
2873,2014-07-07 ,373000.0,4.0,1.75,1590,7920,2.0,4,1590,0,Shoreline,60,19
2874,2014-07-07 ,450000.0,3.0,1.75,1480,8394,1.0,4,1480,0,Redmond,49,0
2875,2014-07-07 ,645000.0,4.0,2.5,2690,18653,2.0,3,2690,0,Sammamish,35,0
2876,2014-07-07 ,230000.0,3.0,1.0,1390,6000,1.0,3,1390,0,Renton,66,15
2877,2014-07-07 ,593000.0,3.0,2.75,1830,1850,2.0,3,1690,140,Issaquah,9,0
2878,2014-07-07 ,558000.0,2.0,2.0,1580,5750,1.0,5,790,790,Seattle,110,0
2879,2014-07-07 ,475000.0,5.0,2.5,2510,8050,1.0,4,1490,1020,Kirkland,43,0
2880,2014-07-07 ,209950.0,3.0,1.5,1180,7300,1.0,4,1180,0,Auburn,52,0
2881,2014-07-07 ,410000.0,3.0,2.25,1450,19206,2.0,3,1450,0,Sammamish,31,0
2882,2014-07-07 ,821000.0,3.0,2.75,2760,8476,1.0,4,1690,1070,Mercer Island,53,0
2883,2014-07-07 ,665000.0,5.0,2.0,2800,17788,1.0,4,1400,1400,Kirkland,57,0
2884,2014-07-07 ,339000.0,3.0,2.5,1450,3748,2.0,3,1450,0,Snoqualmie,16,17
2885,2014-07-07 ,631500.0,4.0,2.0,2530,5650,1.5,4,1910,620,Seattle,110,0
2886,2014-07-07 ,437000.0,3.0,1.75,2220,17568,1.0,4,2220,0,Woodinville,53,0
2887,2014-07-07 ,542500.0,3.0,2.5,2040,10086,2.0,3,2040,0,Redmond,33,20
2888,2014-07-07 ,229500.0,3.0,1.0,1230,6000,1.0,4,1230,0,Auburn,53,0
2889,2014-07-07 ,170500.0,2.0,1.0,1060,7700,1.0,3,820,240,Renton,39,7
2890,2014-07-07 ,391500.0,3.0,2.5,1920,9625,2.0,3,1920,0,North Bend,27,0
2891,2014-07-07 ,296475.0,3.0,2.5,1520,4170,2.0,3,1520,0,Maple Valley,16,17
2892,2014-07-07 ,328000.0,3.0,2.0,2250,7904,1.5,3,2250,0,Auburn,22,14
2893,2014-07-07 ,300000.0,4.0,2.5,2090,5195,2.0,3,2090,0,Kent,13,0
2894,2014-07-07 ,500000.0,3.0,2.5,1720,3012,2.0,3,1720,0,Seattle,9,0
2895,2014-07-07 ,494815.0,3.0,2.5,1910,2091,2.0,3,1910,0,Issaquah,6,0
2896,2014-07-07 ,378000.0,3.0,2.5,1601,2491,3.0,3,1536,65,Seattle,13,0
2897,2014-07-07 ,505000.0,2.0,2.25,1060,1209,2.0,3,940,120,Seattle,14,0
2898,2014-07-07 ,680000.0,4.0,2.75,2330,3920,2.0,3,2330,0,Issaquah,15,0
2899,2014-07-07 ,351999.0,3.0,2.5,2370,4200,2.0,3,2370,0,Maple Valley,6,0
2900,2014-07-07 ,510000.0,3.0,2.5,1420,1237,3.0,3,1420,0,Seattle,6,0
2901,2014-07-07 ,374000.0,2.0,1.5,1260,1575,2.0,3,1260,0,Seattle,19,0
2902,2014-07-07 ,509900.0,3.0,2.5,3030,9053,2.0,3,3030,0,Renton,11,0
2903,2014-07-07 ,230000.0,3.0,1.75,1140,1201,2.0,3,1140,0,Seattle,6,0
2904,2014-07-08 ,527700.0,5.0,2.5,2820,9375,1.0,4,1550,1270,Bellevue,52,0
2905,2014-07-08 ,438000.0,2.0,2.0,1270,1372,3.0,3,1270,0,Seattle,20,0
2906,2014-07-08 ,900000.0,3.0,2.5,3180,12600,2.0,4,3180,0,Sammamish,42,20
2907,2014-07-08 ,439000.0,4.0,2.25,2570,9503,2.0,3,2570,0,Bothell,40,0
2908,2014-07-08 ,315000.0,2.0,1.0,1080,2674,1.0,4,720,360,Seattle,101,35
2909,2014-07-08 ,332000.0,3.0,2.25,2120,14915,1.0,3,1720,400,Auburn,41,6
2910,2014-07-08 ,190000.0,3.0,1.0,910,10575,1.0,4,910,0,Federal Way,52,0
2911,2014-07-08 ,780000.0,2.0,2.5,2560,2500,2.0,5,1690,870,Seattle,119,0
2912,2014-07-08 ,370000.0,3.0,1.75,1570,16817,2.0,3,1570,0,North Bend,38,0
2913,2014-07-08 ,479000.0,3.0,1.0,1340,13750,1.0,4,1340,0,Bellevue,65,11
2914,2014-07-08 ,245000.0,4.0,2.25,2600,6390,1.0,3,1390,1210,Federal Way,42,0
2915,2014-07-08 ,542000.0,3.0,1.75,1070,8030,1.0,3,1070,0,Redmond,54,6
2916,2014-07-08 ,557500.0,3.0,2.25,1820,9670,2.0,3,1820,0,Redmond,36,0
2917,2014-07-08 ,480000.0,2.0,1.0,1060,3040,1.0,3,860,200,Seattle,96,9
2918,2014-07-08 ,330000.0,3.0,2.25,2220,4060,1.0,3,1330,890,Seattle,27,0
2919,2014-07-08 ,160000.0,3.0,1.0,1350,8700,1.5,3,1350,0,SeaTac,78,21
2920,2014-07-08 ,235500.0,5.0,2.5,2340,13713,1.0,2,1670,670,Federal Way,53,0
2921,2014-07-08 ,326500.0,3.0,1.0,1060,7920,1.0,4,1060,0,Seattle,52,0
2922,2014-07-08 ,300000.0,4.0,2.5,2200,8065,2.0,3,2200,0,Kent,22,14
2923,2014-07-08 ,267000.0,3.0,1.0,1400,8100,1.5,3,1400,0,Seattle,76,0
2924,2014-07-08 ,292600.0,3.0,1.5,1520,7123,1.0,4,1520,0,Renton,61,0
2925,2014-07-08 ,362000.0,5.0,3.0,1810,3000,2.0,3,1810,0,Seattle,22,14
2926,2014-07-08 ,1087500.0,2.0,2.0,2360,11340,1.5,3,2360,0,Mercer Island,23,0
2927,2014-07-08 ,357562.0,2.0,1.75,1210,1032,2.0,3,1210,0,Issaquah,6,0
2928,2014-07-08 ,513000.0,3.0,2.5,1810,4592,2.0,3,1810,0,Issaquah,28,0
2929,2014-07-08 ,336000.0,3.0,2.25,2760,10160,1.0,3,2760,0,Renton,51,10
2930,2014-07-08 ,560000.0,4.0,2.25,1950,9800,1.0,3,1330,620,Kirkland,52,23
2931,2014-07-08 ,410000.0,4.0,2.25,2060,7283,1.0,3,1220,840,Shoreline,57,7
2932,2014-07-08 ,371500.0,3.0,1.0,1650,6400,1.0,4,980,670,Seattle,66,41
2933,2014-07-08 ,368000.0,4.0,1.75,2100,11942,1.0,3,1030,1070,Seattle,56,20
2934,2014-07-08 ,630000.0,2.0,2.5,2290,3507,2.0,3,2290,0,Issaquah,15,0
2935,2014-07-08 ,228950.0,3.0,1.75,1200,9085,1.0,4,1200,0,Federal Way,52,0
2936,2014-07-08 ,245000.0,3.0,2.5,1600,2788,2.0,4,1600,0,Kent,28,0
2937,2014-07-08 ,410000.0,4.0,2.5,2560,4020,2.0,3,2560,0,Maple Valley,14,0
2938,2014-07-08 ,427550.0,2.0,1.0,880,4000,1.0,3,880,0,Seattle,80,24
2939,2014-07-08 ,210000.0,3.0,2.0,960,9380,1.0,3,960,0,Seattle,71,22
2940,2014-07-08 ,485000.0,4.0,2.25,1900,7200,1.0,3,1370,530,Seattle,43,16
2941,2014-07-08 ,410000.0,3.0,2.0,1320,6000,1.5,4,1320,0,Seattle,100,0
2942,2014-07-08 ,435000.0,4.0,2.75,2230,9640,1.0,3,1320,910,Seattle,22,14
2943,2014-07-08 ,300000.0,3.0,1.0,1150,7314,1.0,3,1150,0,Bellevue,60,8
2944,2014-07-08 ,455000.0,4.0,3.5,3440,6000,2.0,4,3440,0,Normandy Park,18,0
2945,2014-07-08 ,210000.0,3.0,1.0,1070,8179,1.0,3,1070,0,Seattle,71,22
2946,2014-07-08 ,1050000.0,4.0,2.75,2250,3433,1.5,3,1500,750,Seattle,93,7
2947,2014-07-08 ,390000.0,3.0,1.75,1180,16552,1.0,4,1180,0,Woodinville,53,0
2948,2014-07-08 ,148226.0,3.0,1.0,1400,7360,1.0,4,1400,0,Auburn,52,0
2949,2014-07-08 ,711600.0,4.0,3.0,3580,9316,2.5,3,2370,1210,Bellevue,29,0
2950,2014-07-08 ,592350.0,2.0,2.0,1570,4665,1.0,3,1570,0,Redmond,14,0
2951,2014-07-08 ,250000.0,3.0,1.75,1140,10400,1.0,4,1140,0,Milton,37,0
2952,2014-07-08 ,585000.0,4.0,2.5,2630,6185,2.0,3,2630,0,Renton,21,0
2953,2014-07-08 ,580000.0,3.0,2.25,1940,5980,1.0,3,1520,420,Issaquah,33,20
2954,2014-07-08 ,430000.0,3.0,2.0,1550,6039,1.0,5,830,720,Seattle,78,0
2955,2014-07-08 ,383000.0,3.0,2.25,2090,15000,1.0,3,2090,0,North Bend,59,16
2956,2014-07-08 ,201500.0,3.0,1.0,1320,5000,1.5,3,1320,0,Seattle,108,26
2957,2014-07-08 ,325000.0,2.0,1.0,800,7260,1.0,3,800,0,Seattle,67,0
2958,2014-07-08 ,375000.0,3.0,1.75,1660,9673,1.0,3,1130,530,Woodinville,44,0
2959,2014-07-08 ,600000.0,4.0,2.5,2250,11370,2.0,3,2250,0,Kirkland,29,0
2960,2014-07-08 ,340000.0,3.0,2.25,2120,13090,1.0,3,2120,0,Auburn,23,0
2961,2014-07-08 ,890000.0,4.0,2.75,2310,4020,3.0,5,2310,0,Seattle,41,0
2962,2014-07-08 ,415000.0,4.0,1.75,1920,7700,2.0,4,1920,0,Newcastle,50,0
2963,2014-07-08 ,255000.0,3.0,1.75,1550,9720,1.0,3,1050,500,Black Diamond,44,0
2964,2014-07-08 ,530000.0,2.0,2.5,1785,779,2.0,3,1595,190,Bellevue,45,0
2965,2014-07-08 ,468000.0,3.0,1.5,1830,9848,1.0,5,1830,0,Newcastle,58,0
2966,2014-07-08 ,599000.0,3.0,2.0,2560,14680,1.0,3,1330,1230,Redmond,33,20
2967,2014-07-08 ,399500.0,4.0,1.75,1360,4840,1.5,4,1360,0,Seattle,92,0
2968,2014-07-08 ,325000.0,2.0,1.0,810,4080,1.0,4,810,0,Seattle,79,22
2969,2014-07-08 ,517000.0,2.0,1.5,1920,3408,1.0,4,960,960,Seattle,108,31
2970,2014-07-08 ,469950.0,4.0,2.75,2530,14178,2.0,3,2530,0,Duvall,23,0
2971,2014-07-08 ,623000.0,3.0,1.75,2050,16313,1.0,2,2050,0,Mercer Island,47,0
2972,2014-07-08 ,720000.0,4.0,2.25,2410,8400,2.0,5,2410,0,Bellevue,55,0
2973,2014-07-08 ,205000.0,3.0,1.0,1180,8240,1.0,4,1180,0,Federal Way,53,0
2974,2014-07-08 ,148000.0,2.0,1.0,630,4200,1.0,3,630,0,Seattle,90,23
2975,2014-07-08 ,405000.0,3.0,1.5,1010,7683,1.5,5,1010,0,Seattle,67,0
2976,2014-07-08 ,293000.0,3.0,2.25,1910,3481,2.0,3,1910,0,Kent,11,0
2977,2014-07-08 ,550000.0,3.0,3.5,2490,3582,2.0,3,1720,770,Issaquah,15,0
2978,2014-07-08 ,435000.0,4.0,2.5,2150,3143,2.0,3,2150,0,Renton,10,0
2979,2014-07-08 ,355000.0,4.0,2.75,3000,5470,2.0,3,3000,0,Maple Valley,15,0
2980,2014-07-08 ,249000.0,2.0,1.5,1090,2686,2.0,3,1090,0,Kirkland,38,0
2981,2014-07-08 ,760005.0,4.0,2.75,3090,5859,2.0,3,3090,0,Sammamish,10,0
2982,2014-07-08 ,674600.0,4.0,2.5,2610,5140,2.0,3,2610,0,Seattle,14,0
2983,2014-07-08 ,812000.0,4.0,3.5,3370,3634,2.0,3,2750,620,Issaquah,13,0
2984,2014-07-08 ,333490.0,4.0,2.5,2250,3916,2.0,3,2250,0,Auburn,6,0
2985,2014-07-08 ,810000.0,2.0,2.75,2700,8572,1.0,3,2700,0,Redmond,13,0
2986,2014-07-09 ,399950.0,5.0,2.75,1970,5400,1.0,3,1320,650,Seattle,34,0
2987,2014-07-09 ,290000.0,3.0,1.5,1950,15954,1.0,4,1950,0,Federal Way,61,0
2988,2014-07-09 ,232500.0,3.0,1.5,1940,9887,1.0,4,1140,800,Federal Way,51,0
2989,2014-07-09 ,565000.0,3.0,2.5,2500,7394,2.0,3,2500,0,Woodinville,30,11
2990,2014-07-09 ,749950.0,4.0,2.75,2910,18700,1.0,3,2210,700,Shoreline,63,25
2991,2014-07-09 ,463000.0,4.0,2.5,1980,6660,2.0,4,1980,0,Kirkland,46,0
2992,2014-07-09 ,310000.0,3.0,1.5,1460,9908,1.0,3,1460,0,Des Moines,68,12
2993,2014-07-09 ,284000.0,4.0,1.75,1880,8800,1.0,3,1130,750,Seattle,60,8
2994,2014-07-09 ,569000.0,3.0,3.25,2220,8227,1.5,5,1770,450,Seattle,91,0
2995,2014-07-09 ,700000.0,3.0,1.0,1410,7200,2.0,4,1410,0,Seattle,119,0
2996,2014-07-09 ,660000.0,3.0,1.0,1240,3500,1.0,4,1240,0,Seattle,93,0
2997,2014-07-09 ,275000.0,4.0,2.0,2030,8426,2.0,3,2030,0,Tukwila,76,0
2998,2014-07-09 ,356000.0,3.0,2.5,1590,3411,2.0,3,1590,0,Snoqualmie,20,0
2999,2014-07-09 ,610000.0,3.0,2.5,2630,5827,2.0,3,2630,0,Redmond,19,0
3000,2014-07-09 ,498800.0,2.0,1.75,1350,4614,1.0,3,1350,0,Redmond,12,0
3001,2014-07-09 ,226550.0,3.0,1.0,990,4440,1.0,3,990,0,Seattle,77,18
3002,2014-07-09 ,692500.0,4.0,2.75,3710,7984,2.0,3,3710,0,Snoqualmie,21,0
3003,2014-07-09 ,250000.0,3.0,1.0,990,8062,1.0,4,990,0,Des Moines,60,19
3004,2014-07-09 ,660000.0,4.0,2.5,2510,4543,2.0,3,2510,0,Sammamish,18,0
3005,2014-07-09 ,295000.0,2.0,1.0,800,6500,1.0,4,800,0,Shoreline,67,37
3006,2014-07-09 ,154950.0,4.0,1.0,1600,10183,1.0,4,1600,0,Auburn,54,0
3007,2014-07-09 ,409124.0,5.0,3.25,3320,11340,2.0,4,2480,840,Kent,21,0
3008,2014-07-09 ,287000.0,5.0,1.5,1730,9230,1.0,3,1010,720,Renton,58,17
3009,2014-07-09 ,525000.0,4.0,2.75,2910,6308,1.0,3,1640,1270,Bothell,35,0
3010,2014-07-09 ,525000.0,4.0,1.75,1710,10440,1.0,4,1710,0,Bellevue,65,11
3011,2014-07-09 ,275000.0,3.0,1.0,1200,7800,1.0,4,1200,0,Seattle,66,41
3012,2014-07-09 ,237950.0,2.0,1.75,1460,7926,1.0,4,1460,0,Covington,33,0
3013,2014-07-09 ,679000.0,4.0,2.75,2100,4480,1.5,4,1780,320,Seattle,92,0
3014,2014-07-09 ,410000.0,3.0,1.75,1660,6250,1.0,3,830,830,Seattle,40,0
3015,2014-07-09 ,306000.0,3.0,1.0,1450,7200,1.0,3,1010,440,Kirkland,51,10
3016,2014-07-09 ,215000.0,4.0,1.5,1860,5040,1.5,5,1860,0,Enumclaw,100,0
3017,2014-07-09 ,594950.0,4.0,2.5,2720,10006,2.0,3,2720,0,Sammamish,31,0
3018,2014-07-09 ,305000.0,3.0,1.5,1800,12196,1.0,4,1800,0,Federal Way,54,0
3019,2014-07-09 ,480000.0,5.0,2.75,2550,7725,1.0,5,1390,1160,Newcastle,53,0
3020,2014-07-09 ,550000.0,4.0,1.75,2150,9000,1.0,4,1110,1040,Redmond,54,0
3021,2014-07-09 ,750000.0,4.0,2.5,3020,7465,2.0,3,3020,0,Sammamish,16,17
3022,2014-07-09 ,840000.0,3.0,2.0,2783,11177,2.0,3,2783,0,Seattle,110,21
3023,2014-07-09 ,624800.0,3.0,2.0,2250,14274,1.0,4,1500,750,Mercer Island,56,0
3024,2014-07-09 ,630000.0,3.0,1.75,1710,8767,1.0,4,1710,0,Kirkland,34,0
3025,2014-07-09 ,590000.0,3.0,2.5,2650,9380,1.0,5,1680,970,Lake Forest Park,45,0
3026,2014-07-09 ,599950.0,3.0,3.25,1830,1804,3.0,3,1830,0,Seattle,6,0
3027,2014-07-09 ,299880.0,3.0,2.5,1460,3044,2.0,3,1460,0,Seattle,20,0
3028,2014-07-09 ,400000.0,3.0,2.0,1760,6875,1.0,4,1760,0,Woodinville,53,0
3029,2014-07-09 ,560000.0,3.0,2.5,1960,6058,2.0,3,1960,0,Sammamish,18,0
3030,2014-07-09 ,229000.0,4.0,2.25,2010,7688,1.0,3,1170,840,Federal Way,41,6
3031,2014-07-09 ,525000.0,4.0,2.5,3670,9958,2.0,3,3670,0,Renton,15,0
3032,2014-07-09 ,737000.0,2.0,2.25,2290,9772,1.0,3,2290,0,Redmond,13,0
3033,2014-07-09 ,680000.0,3.0,2.0,1780,5720,1.0,5,980,800,Seattle,95,0
3034,2014-07-09 ,740000.0,4.0,2.5,3360,15091,2.0,3,3360,0,Redmond,23,0
3035,2014-07-09 ,335500.0,3.0,1.0,1370,6780,2.0,3,1370,0,Seattle,90,23
3036,2014-07-09 ,270000.0,4.0,2.5,1660,8063,1.0,4,1660,0,Des Moines,42,20
3037,2014-07-09 ,379000.0,3.0,2.5,1530,2913,2.0,4,1530,0,Kirkland,34,0
3038,2014-07-09 ,468000.0,4.0,2.5,2100,8400,1.0,4,1240,860,Woodinville,44,28
3039,2014-07-09 ,443000.0,3.0,2.25,1920,8223,2.0,4,1920,0,Bothell,31,0
3040,2014-07-09 ,470000.0,4.0,2.25,2380,17199,2.0,3,1530,850,Kenmore,41,6
3041,2014-07-09 ,545000.0,3.0,2.5,2760,17377,2.0,3,2760,0,Renton,18,0
3042,2014-07-09 ,415000.0,4.0,1.5,1840,11367,1.5,4,1840,0,Shoreline,70,37
3043,2014-07-09 ,759000.0,4.0,1.75,2100,4750,1.0,3,1340,760,Seattle,45,0
3044,2014-07-09 ,300000.0,4.0,1.75,1820,5015,1.0,4,1190,630,Seattle,94,27
3045,2014-07-09 ,359000.0,3.0,1.5,1550,4980,1.0,3,1080,470,Seattle,42,0
3046,2014-07-09 ,550000.0,4.0,1.0,1440,3600,1.5,4,1440,0,Seattle,96,0
3047,2014-07-09 ,395000.0,2.0,1.0,930,6380,1.0,4,930,0,Seattle,80,19
3048,2014-07-09 ,486000.0,4.0,2.5,3560,12047,2.0,3,3560,0,Federal Way,32,20
3049,2014-07-09 ,187000.0,2.0,1.0,840,11600,1.0,3,840,0,Burien,68,12
3050,2014-07-09 ,284000.0,3.0,1.5,1500,10018,1.0,4,1500,0,Renton,63,19
3051,2014-07-09 ,380000.0,2.0,1.0,780,3910,1.0,3,780,0,Seattle,102,0
3052,2014-07-09 ,625000.0,4.0,1.0,1600,5500,1.5,4,1600,0,Seattle,74,31
3053,2014-07-09 ,252000.0,4.0,1.75,1120,8250,1.0,4,1120,0,Renton,54,0
3054,2014-07-09 ,560000.0,2.0,1.0,1010,9219,1.0,4,1010,0,Kirkland,60,19
3055,2014-07-09 ,900000.0,4.0,2.5,2230,4372,2.0,5,1540,690,Seattle,85,0
3056,2014-07-09 ,580000.0,3.0,1.75,1850,5100,1.0,3,1020,830,Seattle,111,16
3057,2014-07-09 ,309000.0,3.0,2.25,1980,8755,1.0,4,1300,680,Des Moines,57,0
3058,2014-07-09 ,412000.0,4.0,3.5,3360,9767,2.0,3,2450,910,Federal Way,30,11
3059,2014-07-09 ,215000.0,3.0,1.0,1200,7280,1.0,4,1200,0,Kent,53,0
3060,2014-07-09 ,741500.0,2.0,2.5,2150,5760,1.0,3,2150,0,Redmond,10,0
3061,2014-07-09 ,749000.0,3.0,2.75,2820,5348,2.0,3,2820,0,Redmond,12,0
3062,2014-07-09 ,659950.0,4.0,2.75,3510,9400,2.0,3,3510,0,Renton,6,0
3063,2014-07-09 ,530000.0,3.0,2.5,1790,3078,2.0,3,1790,0,Issaquah,10,0
3064,2014-07-09 ,749000.0,4.0,2.75,2700,6000,2.0,4,2100,600,Seattle,110,0
3065,2014-07-09 ,487000.0,4.0,2.5,2540,5001,2.0,3,2540,0,Seattle,15,0
3066,2014-07-09 ,760000.0,4.0,2.25,3300,8365,3.0,3,3300,0,Seattle,6,0
3067,2014-07-09 ,435000.0,4.0,2.5,2550,5200,2.0,3,2550,0,Renton,11,0
3068,2014-07-09 ,374950.0,3.0,2.25,1390,1484,3.0,3,1390,0,Seattle,13,0
3069,2014-07-09 ,440000.0,3.0,1.5,1270,1413,3.0,3,1270,0,Seattle,13,0
3070,2014-07-10 ,360000.0,4.0,2.5,2380,5000,2.0,3,2380,0,Maple Valley,15,0
3071,2014-07-10 ,350000.0,4.0,1.0,1170,8147,1.5,3,1170,0,Seattle,61,31
3072,2014-07-10 ,410000.0,3.0,1.0,1470,6500,1.0,4,1470,0,Burien,67,37
3073,2014-07-10 ,639000.0,4.0,2.0,1840,5419,1.0,4,920,920,Seattle,78,38
3074,2014-07-10 ,439000.0,4.0,2.0,1560,7500,1.0,4,1560,0,Kirkland,52,0
3075,2014-07-10 ,499950.0,4.0,1.75,1520,7700,1.0,4,1520,0,Kirkland,53,0
3076,2014-07-10 ,800000.0,3.0,2.75,2220,4000,2.0,3,1700,520,Seattle,106,20
3077,2014-07-10 ,350000.0,4.0,2.5,2800,9538,2.0,3,2800,0,Federal Way,27,0
3078,2014-07-10 ,279000.0,2.0,1.0,670,6300,1.0,5,670,0,Seattle,78,0
3079,2014-07-10 ,290256.0,3.0,2.25,1720,7885,2.0,3,1720,0,Federal Way,37,11
3080,2014-07-10 ,355000.0,3.0,2.5,2110,4038,2.0,4,2110,0,Kent,31,0
3081,2014-07-10 ,263000.0,3.0,1.75,1580,9187,1.0,3,1180,400,Maple Valley,27,0
3082,2014-07-10 ,426500.0,4.0,2.5,2700,6515,2.0,3,2700,0,Renton,22,14
3083,2014-07-10 ,735000.0,3.0,2.5,2820,8159,2.0,3,2820,0,Issaquah,16,17
3084,2014-07-10 ,265000.0,3.0,2.5,1530,6000,2.0,4,1530,0,Maple Valley,29,0
3085,2014-07-10 ,657500.0,3.0,2.0,2320,10960,1.0,3,1510,810,Bellevue,64,19
3086,2014-07-10 ,850000.0,5.0,2.0,2310,13430,1.5,4,2310,0,Bellevue,54,0
3087,2014-05-02 ,436110.0,3.0,2.5,1770,1235,3.0,3,1600,170,Seattle,13,0
3088,2014-05-12 ,620000.0,3.0,1.5,1620,6630,1.0,3,1280,340,Seattle,66,15
3089,2014-05-16 ,254000.0,4.0,2.0,1510,4235,1.0,3,1510,0,Seattle,65,15
3090,2014-06-05 ,375000.0,3.0,1.75,960,8106,1.0,3,960,0,Redmond,58,17
3091,2014-06-06 ,445000.0,4.0,2.0,1470,8395,1.0,4,1470,0,Bellevue,55,0
3092,2014-06-07 ,568500.0,4.0,2.5,2460,4200,2.0,3,2460,0,Sammamish,22,14
3093,2014-06-11 ,352500.0,3.0,1.75,1170,8182,1.0,3,1170,0,Shoreline,58,17
3094,2014-06-24 ,342500.0,2.0,1.75,1210,7507,1.0,3,1210,0,Kirkland,38,0
3095,2014-06-25 ,299950.0,3.0,2.5,1870,7942,2.0,3,1870,0,Auburn,30,11
3096,2014-07-01 ,425000.0,3.0,2.5,1950,5689,2.0,3,1950,0,Snoqualmie,11,0
